ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
311,20200121,20200202,20200128,13583,1,98,10,SO43801,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-21 00:00:00.000,2020-02-02 00:00:00.000,2020-01-28 00:00:00.000
312,20200121,20200202,20200128,11593,1,39,7,SO43802,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-21 00:00:00.000,2020-02-02 00:00:00.000,2020-01-28 00:00:00.000
314,20200122,20200203,20200129,21741,1,19,6,SO43803,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-22 00:00:00.000,2020-02-03 00:00:00.000,2020-01-29 00:00:00.000
310,20200122,20200203,20200129,13585,1,98,10,SO43804,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-22 00:00:00.000,2020-02-03 00:00:00.000,2020-01-29 00:00:00.000
328,20200122,20200203,20200129,14510,1,100,1,SO43805,1,1,1,"699,0982","699,0982",0,0,"413,1463","413,1463","699,0982","55,9279","17,4775",NULL,NULL,2020-01-22 00:00:00.000,2020-02-03 00:00:00.000,2020-01-29 00:00:00.000
312,20200122,20200203,20200129,16523,1,6,9,SO43806,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-22 00:00:00.000,2020-02-03 00:00:00.000,2020-01-29 00:00:00.000
312,20200123,20200204,20200130,11611,1,39,7,SO43807,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-23 00:00:00.000,2020-02-04 00:00:00.000,2020-01-30 00:00:00.000
313,20200123,20200204,20200130,13259,1,29,8,SO43808,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-23 00:00:00.000,2020-02-04 00:00:00.000,2020-01-30 00:00:00.000
310,20200123,20200204,20200130,16350,1,6,9,SO43809,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-23 00:00:00.000,2020-02-04 00:00:00.000,2020-01-30 00:00:00.000
345,20200123,20200204,20200130,11004,1,6,9,SO43810,1,1,1,"3399,99","3399,99",0,0,"1912,1544","1912,1544","3399,99","271,9992","84,9998",NULL,NULL,2020-01-23 00:00:00.000,2020-02-04 00:00:00.000,2020-01-30 00:00:00.000
346,20200123,20200204,20200130,11026,1,6,9,SO43811,1,1,1,"3399,99","3399,99",0,0,"1912,1544","1912,1544","3399,99","271,9992","84,9998",NULL,NULL,2020-01-23 00:00:00.000,2020-02-04 00:00:00.000,2020-01-30 00:00:00.000
312,20200124,20200205,20200131,27662,1,100,4,SO43812,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-24 00:00:00.000,2020-02-05 00:00:00.000,2020-01-31 00:00:00.000
350,20200124,20200205,20200131,28390,1,39,7,SO43813,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-01-24 00:00:00.000,2020-02-05 00:00:00.000,2020-01-31 00:00:00.000
350,20200124,20200205,20200131,25866,1,100,1,SO43814,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-01-24 00:00:00.000,2020-02-05 00:00:00.000,2020-01-31 00:00:00.000
311,20200124,20200205,20200131,16494,1,6,9,SO43815,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-24 00:00:00.000,2020-02-05 00:00:00.000,2020-01-31 00:00:00.000
314,20200124,20200205,20200131,16496,1,6,9,SO43816,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-24 00:00:00.000,2020-02-05 00:00:00.000,2020-01-31 00:00:00.000
310,20200124,20200205,20200131,16519,1,6,9,SO43817,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-24 00:00:00.000,2020-02-05 00:00:00.000,2020-01-31 00:00:00.000
312,20200124,20200205,20200131,16528,1,6,9,SO43818,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-24 00:00:00.000,2020-02-05 00:00:00.000,2020-01-31 00:00:00.000
346,20200124,20200205,20200131,11006,1,6,9,SO43819,1,1,1,"3399,99","3399,99",0,0,"1912,1544","1912,1544","3399,99","271,9992","84,9998",NULL,NULL,2020-01-24 00:00:00.000,2020-02-05 00:00:00.000,2020-01-31 00:00:00.000
312,20200125,20200206,20200201,27651,1,100,4,SO43820,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-25 00:00:00.000,2020-02-06 00:00:00.000,2020-02-01 00:00:00.000
310,20200125,20200206,20200201,27663,1,100,4,SO43821,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-25 00:00:00.000,2020-02-06 00:00:00.000,2020-02-01 00:00:00.000
313,20200125,20200206,20200201,27669,1,100,4,SO43822,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-25 00:00:00.000,2020-02-06 00:00:00.000,2020-02-01 00:00:00.000
342,20200125,20200206,20200201,19942,1,98,10,SO43823,1,1,1,"699,0982","699,0982",0,0,"413,1463","413,1463","699,0982","55,9279","17,4775",NULL,NULL,2020-01-25 00:00:00.000,2020-02-06 00:00:00.000,2020-02-01 00:00:00.000
338,20200125,20200206,20200201,14558,1,100,1,SO43824,1,1,1,"699,0982","699,0982",0,0,"413,1463","413,1463","699,0982","55,9279","17,4775",NULL,NULL,2020-01-25 00:00:00.000,2020-02-06 00:00:00.000,2020-02-01 00:00:00.000
313,20200125,20200206,20200201,16349,1,6,9,SO43825,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-25 00:00:00.000,2020-02-06 00:00:00.000,2020-02-01 00:00:00.000
348,20200125,20200206,20200201,11008,1,6,9,SO43826,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-01-25 00:00:00.000,2020-02-06 00:00:00.000,2020-02-01 00:00:00.000
338,20200125,20200206,20200201,25250,1,6,9,SO43827,1,1,1,"699,0982","699,0982",0,0,"413,1463","413,1463","699,0982","55,9279","17,4775",NULL,NULL,2020-01-25 00:00:00.000,2020-02-06 00:00:00.000,2020-02-01 00:00:00.000
310,20200126,20200207,20200202,27605,1,100,1,SO43828,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-26 00:00:00.000,2020-02-07 00:00:00.000,2020-02-02 00:00:00.000
310,20200126,20200207,20200202,27611,1,100,4,SO43829,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-26 00:00:00.000,2020-02-07 00:00:00.000,2020-02-02 00:00:00.000
311,20200126,20200207,20200202,16347,1,6,9,SO43830,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-26 00:00:00.000,2020-02-07 00:00:00.000,2020-02-02 00:00:00.000
349,20200126,20200207,20200202,11028,1,6,9,SO43831,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-01-26 00:00:00.000,2020-02-07 00:00:00.000,2020-02-02 00:00:00.000
310,20200126,20200207,20200202,13584,1,98,10,SO43832,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-26 00:00:00.000,2020-02-07 00:00:00.000,2020-02-02 00:00:00.000
310,20200127,20200208,20200203,21727,1,19,6,SO43833,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-27 00:00:00.000,2020-02-08 00:00:00.000,2020-02-03 00:00:00.000
348,20200127,20200208,20200203,28393,1,39,7,SO43834,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-01-27 00:00:00.000,2020-02-08 00:00:00.000,2020-02-03 00:00:00.000
348,20200127,20200208,20200203,19802,1,19,6,SO43835,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-01-27 00:00:00.000,2020-02-08 00:00:00.000,2020-02-03 00:00:00.000
324,20200127,20200208,20200203,26620,1,19,6,SO43836,1,1,1,"699,0982","699,0982",0,0,"413,1463","413,1463","699,0982","55,9279","17,4775",NULL,NULL,2020-01-27 00:00:00.000,2020-02-08 00:00:00.000,2020-02-03 00:00:00.000
350,20200127,20200208,20200203,11009,1,6,9,SO43837,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-01-27 00:00:00.000,2020-02-08 00:00:00.000,2020-02-03 00:00:00.000
313,20200128,20200209,20200204,27641,1,100,4,SO43838,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-28 00:00:00.000,2020-02-09 00:00:00.000,2020-02-04 00:00:00.000
311,20200128,20200209,20200204,27673,1,100,1,SO43839,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-28 00:00:00.000,2020-02-09 00:00:00.000,2020-02-04 00:00:00.000
326,20200128,20200209,20200204,17957,1,39,7,SO43840,1,1,1,"699,0982","699,0982",0,0,"413,1463","413,1463","699,0982","55,9279","17,4775",NULL,NULL,2020-01-28 00:00:00.000,2020-02-09 00:00:00.000,2020-02-04 00:00:00.000
314,20200128,20200209,20200204,13406,1,29,8,SO43841,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-28 00:00:00.000,2020-02-09 00:00:00.000,2020-02-04 00:00:00.000
312,20200128,20200209,20200204,16630,1,6,9,SO43842,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-28 00:00:00.000,2020-02-09 00:00:00.000,2020-02-04 00:00:00.000
313,20200129,20200210,20200205,22041,1,19,6,SO43918,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-29 00:00:00.000,2020-02-10 00:00:00.000,2020-02-05 00:00:00.000
314,20200129,20200210,20200205,12124,1,39,7,SO43919,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-29 00:00:00.000,2020-02-10 00:00:00.000,2020-02-05 00:00:00.000
313,20200129,20200210,20200205,28066,1,100,4,SO43920,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-29 00:00:00.000,2020-02-10 00:00:00.000,2020-02-05 00:00:00.000
313,20200129,20200210,20200205,16743,1,6,9,SO43921,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-29 00:00:00.000,2020-02-10 00:00:00.000,2020-02-05 00:00:00.000
310,20200129,20200210,20200205,13546,1,29,8,SO43922,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-29 00:00:00.000,2020-02-10 00:00:00.000,2020-02-05 00:00:00.000
312,20200130,20200211,20200206,28018,1,100,4,SO43923,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-30 00:00:00.000,2020-02-11 00:00:00.000,2020-02-06 00:00:00.000
310,20200130,20200211,20200206,12132,1,39,7,SO43924,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-30 00:00:00.000,2020-02-11 00:00:00.000,2020-02-06 00:00:00.000
314,20200130,20200211,20200206,16661,1,6,9,SO43925,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-30 00:00:00.000,2020-02-11 00:00:00.000,2020-02-06 00:00:00.000
351,20200131,20200212,20200207,11055,1,6,9,SO43926,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-01-31 00:00:00.000,2020-02-12 00:00:00.000,2020-02-07 00:00:00.000
314,20200131,20200212,20200207,16662,1,6,9,SO43927,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-31 00:00:00.000,2020-02-12 00:00:00.000,2020-02-07 00:00:00.000
313,20200131,20200212,20200207,16740,1,6,9,SO43928,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-01-31 00:00:00.000,2020-02-12 00:00:00.000,2020-02-07 00:00:00.000
322,20200131,20200212,20200207,25270,1,6,9,SO43929,1,1,1,"699,0982","699,0982",0,0,"413,1463","413,1463","699,0982","55,9279","17,4775",NULL,NULL,2020-01-31 00:00:00.000,2020-02-12 00:00:00.000,2020-02-07 00:00:00.000
312,20200201,20200213,20200208,28038,1,100,4,SO43930,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-01 00:00:00.000,2020-02-13 00:00:00.000,2020-02-08 00:00:00.000
313,20200201,20200213,20200208,13548,1,29,8,SO43931,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-01 00:00:00.000,2020-02-13 00:00:00.000,2020-02-08 00:00:00.000
314,20200201,20200213,20200208,16741,1,6,9,SO43932,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-01 00:00:00.000,2020-02-13 00:00:00.000,2020-02-08 00:00:00.000
347,20200201,20200213,20200208,11031,1,6,9,SO43933,1,1,1,"3399,99","3399,99",0,0,"1912,1544","1912,1544","3399,99","271,9992","84,9998",NULL,NULL,2020-02-01 00:00:00.000,2020-02-13 00:00:00.000,2020-02-08 00:00:00.000
346,20200201,20200213,20200208,11034,1,6,9,SO43934,1,1,1,"3399,99","3399,99",0,0,"1912,1544","1912,1544","3399,99","271,9992","84,9998",NULL,NULL,2020-02-01 00:00:00.000,2020-02-13 00:00:00.000,2020-02-08 00:00:00.000
334,20200202,20200214,20200209,20048,1,98,10,SO43935,1,1,1,"699,0982","699,0982",0,0,"413,1463","413,1463","699,0982","55,9279","17,4775",NULL,NULL,2020-02-02 00:00:00.000,2020-02-14 00:00:00.000,2020-02-09 00:00:00.000
311,20200202,20200214,20200209,28065,1,100,4,SO43936,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-02 00:00:00.000,2020-02-14 00:00:00.000,2020-02-09 00:00:00.000
312,20200202,20200214,20200209,17047,1,6,9,SO43937,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-02 00:00:00.000,2020-02-14 00:00:00.000,2020-02-09 00:00:00.000
310,20200202,20200214,20200209,16686,1,6,9,SO43938,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-02 00:00:00.000,2020-02-14 00:00:00.000,2020-02-09 00:00:00.000
312,20200202,20200214,20200209,16659,1,6,9,SO43939,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-02 00:00:00.000,2020-02-14 00:00:00.000,2020-02-09 00:00:00.000
336,20200202,20200214,20200209,25294,1,6,9,SO43940,1,1,1,"699,0982","699,0982",0,0,"413,1463","413,1463","699,0982","55,9279","17,4775",NULL,NULL,2020-02-02 00:00:00.000,2020-02-14 00:00:00.000,2020-02-09 00:00:00.000
314,20200203,20200215,20200210,13600,1,98,10,SO43941,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-03 00:00:00.000,2020-02-15 00:00:00.000,2020-02-10 00:00:00.000
310,20200203,20200215,20200210,17051,1,6,9,SO43942,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-03 00:00:00.000,2020-02-15 00:00:00.000,2020-02-10 00:00:00.000
338,20200203,20200215,20200210,14565,1,100,4,SO43943,1,1,1,"699,0982","699,0982",0,0,"413,1463","413,1463","699,0982","55,9279","17,4775",NULL,NULL,2020-02-03 00:00:00.000,2020-02-15 00:00:00.000,2020-02-10 00:00:00.000
344,20200203,20200215,20200210,11054,1,6,9,SO43944,1,1,1,"3399,99","3399,99",0,0,"1912,1544","1912,1544","3399,99","271,9992","84,9998",NULL,NULL,2020-02-03 00:00:00.000,2020-02-15 00:00:00.000,2020-02-10 00:00:00.000
310,20200203,20200215,20200210,16675,1,6,9,SO43945,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-03 00:00:00.000,2020-02-15 00:00:00.000,2020-02-10 00:00:00.000
313,20200203,20200215,20200210,16687,1,6,9,SO43946,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-03 00:00:00.000,2020-02-15 00:00:00.000,2020-02-10 00:00:00.000
310,20200203,20200215,20200210,16712,1,6,9,SO43947,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-03 00:00:00.000,2020-02-15 00:00:00.000,2020-02-10 00:00:00.000
345,20200203,20200215,20200210,11047,1,6,9,SO43948,1,1,1,"3399,99","3399,99",0,0,"1912,1544","1912,1544","3399,99","271,9992","84,9998",NULL,NULL,2020-02-03 00:00:00.000,2020-02-15 00:00:00.000,2020-02-10 00:00:00.000
310,20200204,20200216,20200211,27726,1,100,4,SO43949,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-04 00:00:00.000,2020-02-16 00:00:00.000,2020-02-11 00:00:00.000
311,20200204,20200216,20200211,28014,1,100,4,SO43950,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-04 00:00:00.000,2020-02-16 00:00:00.000,2020-02-11 00:00:00.000
311,20200204,20200216,20200211,16696,1,6,9,SO43951,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-04 00:00:00.000,2020-02-16 00:00:00.000,2020-02-11 00:00:00.000
312,20200204,20200216,20200211,16639,1,6,9,SO43952,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-04 00:00:00.000,2020-02-16 00:00:00.000,2020-02-11 00:00:00.000
342,20200205,20200217,20200212,20049,1,98,10,SO43953,1,1,1,"699,0982","699,0982",0,0,"413,1463","413,1463","699,0982","55,9279","17,4775",NULL,NULL,2020-02-05 00:00:00.000,2020-02-17 00:00:00.000,2020-02-12 00:00:00.000
311,20200205,20200217,20200212,13602,1,98,10,SO43954,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-05 00:00:00.000,2020-02-17 00:00:00.000,2020-02-12 00:00:00.000
314,20200205,20200217,20200212,13661,1,98,10,SO43955,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-05 00:00:00.000,2020-02-17 00:00:00.000,2020-02-12 00:00:00.000
344,20200205,20200217,20200212,11030,1,6,9,SO43956,1,1,1,"3399,99","3399,99",0,0,"1912,1544","1912,1544","3399,99","271,9992","84,9998",NULL,NULL,2020-02-05 00:00:00.000,2020-02-17 00:00:00.000,2020-02-12 00:00:00.000
313,20200206,20200218,20200213,28068,1,100,4,SO43957,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-06 00:00:00.000,2020-02-18 00:00:00.000,2020-02-13 00:00:00.000
312,20200206,20200218,20200213,16658,1,6,9,SO43958,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-06 00:00:00.000,2020-02-18 00:00:00.000,2020-02-13 00:00:00.000
348,20200206,20200218,20200213,11035,1,6,9,SO43959,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-02-06 00:00:00.000,2020-02-18 00:00:00.000,2020-02-13 00:00:00.000
349,20200206,20200218,20200213,11046,1,6,9,SO43960,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-02-06 00:00:00.000,2020-02-18 00:00:00.000,2020-02-13 00:00:00.000
311,20200207,20200219,20200214,28031,1,100,4,SO43961,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-07 00:00:00.000,2020-02-19 00:00:00.000,2020-02-14 00:00:00.000
312,20200207,20200219,20200214,28076,1,100,4,SO43962,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-07 00:00:00.000,2020-02-19 00:00:00.000,2020-02-14 00:00:00.000
314,20200207,20200219,20200214,16685,1,6,9,SO43963,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-07 00:00:00.000,2020-02-19 00:00:00.000,2020-02-14 00:00:00.000
312,20200207,20200219,20200214,16745,1,6,9,SO43964,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-07 00:00:00.000,2020-02-19 00:00:00.000,2020-02-14 00:00:00.000
351,20200207,20200219,20200214,11038,1,6,9,SO43965,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-02-07 00:00:00.000,2020-02-19 00:00:00.000,2020-02-14 00:00:00.000
347,20200207,20200219,20200214,11039,1,6,9,SO43966,1,1,1,"3399,99","3399,99",0,0,"1912,1544","1912,1544","3399,99","271,9992","84,9998",NULL,NULL,2020-02-07 00:00:00.000,2020-02-19 00:00:00.000,2020-02-14 00:00:00.000
313,20200208,20200220,20200215,28040,1,100,1,SO43967,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-08 00:00:00.000,2020-02-20 00:00:00.000,2020-02-15 00:00:00.000
313,20200208,20200220,20200215,28067,1,100,4,SO43968,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-08 00:00:00.000,2020-02-20 00:00:00.000,2020-02-15 00:00:00.000
310,20200208,20200220,20200215,28071,1,100,4,SO43969,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-08 00:00:00.000,2020-02-20 00:00:00.000,2020-02-15 00:00:00.000
311,20200208,20200220,20200215,16684,1,6,9,SO43970,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-08 00:00:00.000,2020-02-20 00:00:00.000,2020-02-15 00:00:00.000
314,20200208,20200220,20200215,16657,1,6,9,SO43971,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-08 00:00:00.000,2020-02-20 00:00:00.000,2020-02-15 00:00:00.000
314,20200209,20200221,20200216,21939,1,19,6,SO43972,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-09 00:00:00.000,2020-02-21 00:00:00.000,2020-02-16 00:00:00.000
312,20200209,20200221,20200216,28039,1,100,4,SO43973,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-09 00:00:00.000,2020-02-21 00:00:00.000,2020-02-16 00:00:00.000
312,20200209,20200221,20200216,13687,1,98,10,SO43974,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-09 00:00:00.000,2020-02-21 00:00:00.000,2020-02-16 00:00:00.000
312,20200209,20200221,20200216,13540,1,29,8,SO43975,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-02-09 00:00:00.000,2020-02-21 00:00:00.000,2020-02-16 00:00:00.000
