answerDate,surveyType,NPS_BSC,impactInteraction,reason,improvement,NPS_Coverage_Team,impactLastInteraction,reasonLastInteraction,improvementLastInteraction,Nps_rel,PDR,expectedBusiness,commRelation,commFactor,commOther
3,1,,,,,,,,,6.0,"El banco es muy ágil para la compra de divisas, pero la información como el SWIFT, NOTA DEBITO y RADICADO DEL FORMULARIO 1 no siempre son enviados y en muchos casos en formatos diferentes como correo seguro o simplemente en un anexo de un e-mail. Igualmente en el tema de legalizaciones es muy difícil el efectuarlas ya que la información cuando se envían no es bien revisada y se convierte en un atraso en las legalizaciones. El correo de CASO MONEDA EXTRANJERA no funciona bien y a veces no responden los correos enviados. Igualmente el número de oficinas se ha reducido mucho.",1.0,,,
3,1,,,,,,,,,10.0,Buena atencion,2.0,Poner más tecnología,Su buen funcionamiento,No
3,1,,,,,,,,,1.0,"Lentitud en su personal para una reclamación y atención. Hay q esperar que al personal le quede tiempo para una visita, no hay una oficina en medellin que puedan atender al cliente.",1.0,Ya nada,,
3,1,,,,,,,,,10.0,Oportunos en atender nuestras solicitudes,1.0,Beneficios en productos que nos disminuyan gastos,,
3,2,7.0,3.0,"Se requiere respuesta rapida.
Gracias",xx,,,,,,,,,,
3,1,,,,,,,,,10.0,excelente servicio,1.0,TODO ESTA BIEN,,
3,1,,,,,,,,,10.0,Es una entidad muy rápida en sus procesos con un servicio eficiente además de su amable servicio.,1.0,Mejorar las tasas de interes,"Siento en mi experiencia con el banco, que las personas que trabajan en esta entidad tienen la disposición y el conocimiento para dar solución a las necesidades de la empresa.  Me encanta el servicio y siempre invitándonos a tener más negocios con la entidad.","Agradecerles el servicio y la
Confianza que han tenido en nuestra empresa e invitarlos a comprar nuestra marca arroz casanare.  Felicitarlos por el uso de tecnologías que agilizan procesos ya que estamos fuera de la ciudad de Bogotá y acá no hay oficina física. 
Muy amables y saludos a todo el equipo"
3,1,,,,,,,,,10.0,"Por que su gestión es muy buena y rápida, no colocan tantos contratiempos para agilizar  de un crédito hipotecario o rotativo.
La atención al cliente es buena y eficiente por eso lo recomendaría.",1.0,"ofrecer unas tasas de interés mas bajas, con eso ganarian y aseguraban mas clientes.",el esfuerzo de hacerme sentir un cliente valorado.,"Si señores que bajen las tasas de interéses, y mas para un cliente que lleva mas de 12 años con ustedes, debería haber un trato especial mas acorde por llevar un gran tiempo con esta entidad bancaria.
Mil gracias ojala lo tengan presente, gracias buen dia."
3,1,,,,,,,,,9.0,El ejecutivo de cuenta es muy atento a las solicitudes,1.0,,La atencion inmediata de las solicitudes,
3,1,,,,,,,,,3.0,"Ponen mucho  problema para cualquier trámite y cambian cada rato de plataforma que adecuarla tarda más de una hora cada vez por no decir más cosas
gracias",1.0,,,
3,2,10.0,5.0,Excelente atención y servicio al cliente,,,,,,,,,,,
3,2,10.0,2.0,"El uso de la plataforma o programa para la administración de los recursos financieros no es que sea muy práctico que digamos. Solo permite trabajar desde los computadores existentes en la Institución Educativa Mundo Nuevo.

Hay sistemas de entidades financieras mucho más prácticos y funcionales, rápidos y también seguros. Estos sistemas permiten trabajar desde la casa, no necesariamente debe hacerse desde los equipos internos del colegio...(como si lo es el de Colpatria). 

Por otra parte, el sistema que maneja Colpatria cada rato se bloquea o hay momentos en los que falla la plataforma muy frecuentemente...

Salí a vacaciones el 7 de diciembre, pero por todo lo que les estoy mencionando, no ha sido posible que yo comience a disfrutarlas porque lunes 11 y martes 12 tuve que ir al colegio a hacer pago de impuestos y obligaciones a la Dian, sin embargo por fallas en la plataforma no fue posible finiquitar el asunto.
Nuevamente mañana jueves 14 volveremos a insistir, esperando que esta vez ya sea la vencida, se pueda pagar obligación y finalmente me pueda desprender laboralmente del tema y dedicarme a mis vacaciones de rector...","En el caso particular mío, como rector de la institución Educativa Mundo Nuevo, pienso que se le podrían hacer mejoras y adecuaciones al sistema con el propósito de lograr lo siguiente:

1. Que los procesos de trámites y pagos, inclusive uno los pueda hacer en horas hábiles desde el computador personal, no siendo necesario hacerlo desde el pc de la institución. Eventualmente, en vacaciones o cuando uno esté enfermo, etc 

2. Que los procesos fluyan mucho más rápido y la plataforma no se bloqueé con tanta frecuencia.

3. Hay entidades bancarias que disponen de procedimientos más simples y prácticos, más no por esto, inseguros, al contrario se garantiza la legitimidad de los trámites y la seguridad de los pagos que debemos hacer. No solamente piensan en la seguridad y tranquilidad del banco, sino también de los usuarios y clientes...",,,,,,,,,,
3,3,,,,,1.0,1.0,Inoperante; las soluciones son tardías o nulas,Ser ágiles en la solución de procesos,,,,,,
3,2,10.0,5.0,Buena atención y  respuesta,"Mejorar la banca empresarial, falla mucho y adicional poder hacer la monetización por el portal",,,,,,,,,,
3,2,10.0,5.0,"Porque tuve un oportuna atención, y se resolvió la dificultad",Me parece que ha Estado bien.,,,,,,,,,,
3,1,,,,,,,,,10.0,"Acceso a la información con facilidad, agilidad en los tramites de la ejecutiva sobre consultas y resolver interrogantes",2.0,,"Disposición, agilidad y excelente persona",
3,3,,,,,8.0,3.0,"Nos mantenemos igual en comunicación y servicio.  Con posibilidades de mejora, la banca virtual tiene muchas demoras en aprobaciones de pagos los OTP no llegan a tiempo.

Constantemente tienes cambios de componentes que no fueron noticiados a los usuarios y bloquean las consultas de un momento a otro ejemplo el de esta semana de IBM.","Creo que se necesita más desarrollo en banca electronica ejemplo   no contamos consultas de un lote de pagos, no es posible saber en qué estado esta y cuantas operaciones pudieron salir erróneas y sus detalles.",,,,,,
3,2,8.0,4.0,,,,,,,,,,,,
3,2,9.0,3.0,,,,,,,,,,,,
3,2,9.0,4.0,ha mejorado los tiempos de respuesta.,Mejorar la plataforma virtual de empresas.,,,,,,,,,,
3,2,1.0,1.0,"Solicitaron la instalación de un programa llamado Trusteer Seguridad Terminal, y este me daño mi computador.  Colpatria no dio respuesta y este daño me ocasiono un costo de reparación de mi equipo y dos días sin poder trabajar.

En la línea de atención no me ayudaron a solucionar mi problema.",Por lo menos ayudar con los costos de reparaciòn de mi computador.,,,,,,,,,,
3,2,9.0,3.0,,,,,,,,,,,,
3,2,10.0,3.0,El manejo de la cuenta empresarial ha sido muy difici,Facilitar el manejo de la cuenta empresarial,,,,,,,,,,
3,2,7.0,3.0,"tiene falla aun en la banca virtual. la banca deberia ser mas dinamica,",mejorar la banca. deber ser mas facil,,,,,,,,,,
3,2,0.0,1.0,la niña que me estaba atendiendo me dejo en la linea esperando hasta que se corto la llamada la verdad fue bastante molesto ya que estuve en la llamada por hora y media para que al final me dejara en la llamada hasta que se cortara y no atendiera mi molestia por esta razón he decidido cerrar mi cuenta empresarial y abrila en otro banco donde si les importa el cliente......,que los asesores de las llamadas conozcan el servicio y no sean groseros de dejarlo a uno en linea esperando por horas,,,,,,,,,,
3,2,0.0,1.0,"No dieron solución, ni siquiera saben quiénes son los responsables en cada proceso ni el gerente de nuestra cuenta.","Dejar de cambiarnos el lugar de la cuenta, este es el momento que no sabemos quién es el gerente ni el lugar de nuestra cuenta. No podemos hacer cambios y nos tienen la cuenta bloqueada",,,,,,,,,,
3,2,8.0,3.0,,,,,,,,,,,,
3,2,0.0,1.0,no me solucionan mis pqrs que se generan,contactar gestionar mas rapido,,,,,,,,,,
3,2,10.0,4.0,,,,,,,,,,,,
3,2,10.0,3.0,,,,,,,,,,,,
3,1,,,,,,,,,7.0,"La atencion en oficinas puede mejorar, en agilidad y amabilidad de asesores.",2.0,,No he realizado negociaciones con el Banco,La atencion del gerente de cuenta Jerson Zea ha sido excelente.
3,1,,,,,,,,,10.0,Excelente servicio,1.0,Todo me ha salido bien,Porque siempre tengo excelente servicio,Nada adicional
3,1,,,,,,,,,10.0,"atención, amabilidad, compromiso",1.0,tener oficina acá en el centro comercial G.E,Servicio esta muy pendiente de dar respuesta a las solicitudes y/o preguntas (compromiso),Felicitarlos por el compromiso con el cliente
3,2,10.0,5.0,",,,",",,",,,,,,,,,,
3,2,9.0,5.0,Seguir mejorando en la plataforma,No hacer tantos descuentos,,,,,,,,,,
3,2,10.0,5.0,MUY BUEN SERVICIO,TODO BIEN GRACIAS,,,,,,,,,,
3,1,,,,,,,,,9.0,Bue  servicio,1.0,Tener más sucursales bancarias ya que noches las han retirado,,
3,2,9.0,4.0,"He venido pagando la banca virtual hace muchos años y no la he podico utilizar, lo cual ha sido una plata perdida y ahora que toca esperar a que eligan mi empresa para migrar a la nueva plataforma, lo cual hace que quien sabe cuanto tiempo toca seguir esperando y seguir pagando por no poder utilizarla.",Que me den solución a la banca virtual para poder utilizarla.,,,,,,,,,,
3,2,5.0,3.0,POCO APORTE A LA SATISFACCION DEL CLIENTE,PRESTAR ATENCION A TRAVES DEL EJECUTIVO DE CUENTA,,,,,,,,,,
3,1,,,,,,,,,10.0,EL SERVICIO ES BUNEO Y ESTA PENDIENTE DE LOS CLIENTES,1.0,,,
3,1,,,,,,,,,9.0,"Porque por fin el Sr. Héctor Medina, ha atendido de manera eficaz y eficiente, las necesidades de la Copropiedad.",2.0,Agilidad en los procesos de caja y en las entregas de chequeras,Excelencia de nuestro Gerente de Realciones,
3,2,10.0,4.0,por la paciencia del asesor,Seguir con la buena actitud y disponibilida de prestar un buen servicio como lo han venido haciendo,,,,,,,,,,
3,2,10.0,4.0,"hemos tenido que consultar varias cosas, por cierre fiscal.",Atender siempre las consultas.,,,,,,,,,,
3,1,,,,,,,,,9.0,"Excelente atención, excelente seguridad en el uso de lis productos y excelentes explicaciones sobre el problema que se consulta",1.0,Continuar con ese mismo espíritu de colaboración para el uso de nuestros productos,Como lo dije llevo años utilizando sus productos tanto a nivel personal y como administrador de un conjunto,No que sigan con el buen servicio
3,1,,,,,,,,,10.0,excelente  atencion,1.0,creditos mas flexibles,excelente atencion  de DIANA,
3,1,,,,,,,,,10.0,Servicio,1.0,Aumentar tasas  cdt,,
3,1,,,,,,,,,9.0,,1.0,MEJORAR LA BANCA,,
3,2,7.0,3.0,,,,,,,,,,,,
3,2,10.0,4.0,,,,,,,,,,,,
3,1,,,,,,,,,7.0,Es bueno aunque puede mejorar mas,1.0,,,
3,2,10.0,4.0,,,,,,,,,,,,
3,2,8.0,5.0,por la nueva sucursal virtual,,,,,,,,,,,
3,2,10.0,5.0,"He sido atendida satisfatoriamente. 
Los asesores son muy cordiales y amables.","En la actualidad necesitamos hacer transaciones virtuales.
 Consultaremos  los requisitos necesarios.   Sera posible? .",,,,,,,,,,
3,2,10.0,5.0,"Yineth, la persona que me atendió fue muy amable y me acompañó durante todo el proceso hasta obtener los extractos.  Sus explicaciones y actitud fue muy buena.

Gracias.",Hasta ahora toda la atención y colaboración ha sido muy buena.  No veo que deban mejorar nada.,,,,,,,,,,
3,2,10.0,1.0,"Mucha lentitud en las solicitudes, mala atención",Atender nuestra solicitud,,,,,,,,,,
3,2,8.0,4.0,,,,,,,,,,,,
3,2,8.0,4.0,,,,,,,,,,,,
3,2,8.0,4.0,Atendieron nuestra solicitud.,,,,,,,,,,,
3,2,10.0,4.0,,tener mas línea directa,,,,,,,,,,
3,2,7.0,4.0,DE TODAS LAS SOLICITUDES ES LA PRIMERA QUE ATIENDEN DE MANERA RAPIEDA Y EFICIENTE,SOLICITO EL CAMBIO DEL ASOSOR ASIGNADO YA QUE NUNCA RESPONDE LAS LLAMADAS Y LOS MENSAJES LOS RESPONDE MUY ESPORADICAMENTE,,,,,,,,,,
3,1,,,,,,,,,10.0,,1.0,por nuestra permanencia darnos una tarjeta de crédito,,
3,2,10.0,3.0,resolución de problemas se pudo hacer efectivo,,,,,,,,,,,
3,2,9.0,5.0,,,,,,,,,,,,
3,2,10.0,4.0,Excelente servicio,Mejorar,,,,,,,,,,
3,2,10.0,4.0,,,,,,,,,,,,
3,2,8.0,3.0,,,,,,,,,,,,
3,2,10.0,5.0,,,,,,,,,,,,
3,2,7.0,3.0,,Atender las llamadas a tiempo y responder los correos electronicos,,,,,,,,,,
3,3,,,,,9.0,4.0,,,,,,,,
3,2,8.0,5.0,"Efectividad, Atención",Atención personalizada,,,,,,,,,,
3,2,4.0,4.0,"NADA PUNTUALES CON EL ENVIO DE LA INFORMACION (EXTRACTOS), A LOS ASESORES NO LES PERMITEN ENVIAR INFORMACION TODO DEBE SER POR MEDIO DE LA BANCA VIRTUAL Y AUN ASI NO RESPONDEN",,,,,,,,,,,
3,2,10.0,5.0,fue oportuno el soporte,,,,,,,,,,,
3,2,3.0,1.0,Demorado todo el proceso llevo tres semanas actualizando firma y no ha sido posible,Ser más ágiles,,,,,,,,,,
3,2,10.0,3.0,,,,,,,,,,,,
3,1,,,,,,,,,9.0,,2.0,,,
3,3,,,,,10.0,5.0,por imagen,,,,,,,
3,1,,,,,,,,,9.0,,2.0,,,
3,1,,,,,,,,,10.0,"Muy buen servicio, excelente gestión por parte de mi asesor Sr. Luis Idrobo lo cual me ha llevado a tomar muy buenas decisiones con los recursos del edificio.",2.0,"Más facilidad de manejo con la sucursal virtual, seguro y eficiente","Me gusta Scotiabank de Colpatria, es amigable con mi edificio, eficiente, super",
3,1,,,,,,,,,10.0,Buena asesoría y amabilidad de Ejecutivo de Cuenta,2.0,,Rapidez en la solución de requerimientos solicitados,
3,1,,,,,,,,,9.0,"Rapidez y agilidad en los procesos, diligencia de algunos funcionarios",2.0,,"Actitud de algunas personas del equipo a la hora de solucionar las necesidades, excluyendo al gerente de cuenta",
3,1,,,,,,,,,9.0,atención personalizada y atienden los requerimientos que se necesiten,2.0,hasta el momento cumplen con nuestras expectativas,excelente atención al cliente.,
3,1,,,,,,,,,7.0,,2.0,,,
3,1,,,,,,,,,10.0,,1.0,"Se que estan en proceso de cambio de plataforma y eso incluye muchos factores que resultan en la marcha. sin que sea impositivo ojala y puedan completar los procesos de scotia connect que todavia no funcionana de manera correcta, aunque repito como todo proceso estamos concientes de los inconvenientes que hemos tenido, esperando que ya pronto todo sea normal","La calidad del servicio es excelente, ha habido acompañamiento en todo el proceso de cambia de plataforma y seguimiento.
inquietudes y necesidades son tomadas y resueltas en poco tiempo.",
3,1,,,,,,,,,3.0,Me parece demasiado costosa,2.0,Bajar costos financieros,,
3,1,,,,,,,,,8.0,El proceso de toma de firmas y actualizacion de nuevos usuarios en la plataforma tienen muchos procesos que toman bastante tiempo.  Mas agilidad en el proceso y quedaria mejor.,2.0,,"El proceso de cambio de firmas en el conjunto, fue bastante demorado por cuanto no contaban en ese momento (julio) con ejecutivo designado para el proyecto, hasta el mes de septiembre se pudo iniciar el proceso","Hacer los procesos mas agiles, mas sencillos sin perder de vista el tema de seguridad."
3,1,,,,,,,,,10.0,por el buen servicio y rápida atención,1.0,todo va bien,buen servicio,agradecido con los servicio adquiridos
3,2,5.0,3.0,,,,,,,,,,,,
3,1,,,,,,,,,8.0,,1.0,Más cajeros electrónicos. Mejorar la banca virtual.,Muy buen servicio personalizado.,
3,2,10.0,3.0,tienen una plataforma muy amigable y muy segura,seguir con los mismos call center,,,,,,,,,,
3,1,,,,,,,,,0.0,"Muy mala.atencion. Nunca responde el asesor, los gastos bancarios son muy altos, no hay oficinas para pagar.",3.0,"Contestar a.tiempo las solicitudes, habilitar consignaciones generales en centro comercial santafe",,
3,1,,,,,,,,,10.0,Siempre me han atendido,2.0,Todo ok,,No
3,2,9.0,4.0,Buena atención,Dar una estructura de costos acorde al tamaño de la empresa,,,,,,,,,,
3,2,8.0,4.0,,,,,,,,,,,,
3,2,10.0,5.0,Buen servicio,,,,,,,,,,,
3,2,7.0,3.0,,,,,,,,,,,,
3,2,10.0,3.0,no habia nada para cambiar,,,,,,,,,,,
3,2,9.0,4.0,,,,,,,,,,,,
3,1,,,,,,,,,2.0,NO PRTESTAN SERVICIO AL CLIENTE PERSONA JURIDICA DE MANERA EFICIENTE,3.0,TENER COMUNICACION CON UNA PERSONA NO CON UNA MAQUINA,,
3,1,,,,,,,,,5.0,.,2.0,"ofertas de cash
moneda extranjera",,
3,1,,,,,,,,,1.0,Buenas el banco solo sirve para recibir el dinero y trabajar con el . lo q mas necesita las pequeñas empresas es q le den facilidad para obtener recursos para crecer y ese banco solo le presta a empresas q facture más de 1 millones al año deberían de considerar dependiendo de las consignaciones q al menos le den un sobregiro gracias,1.0,Prestar plata,,
3,1,,,,,,,,,3.0,"Me sentí totalmente engañado al enterarme que por el hecho de que con UNA SOLA compra realizada con las tarjetas de crédito a mas de una cuota, le genera interés a TODAS las compras realizadas a una sola cuota, perdiendo así la autonomía de manejar mis compras dependiendo de mi flujo de dinero. Adicionalmente, la efectividad en la solución a mis solicitudes ha sido muy deficiente.",2.0,,,
3,1,,,,,,,,,10.0,"Buen servicio, manejo de plataforma facil",1.0,Poder realizar transacciones en horarios más amplios,"Me cambiaron el asesor pyme y fue fatal la nueva
Persona no ha estado atenta a mis necesidades",
3,1,,,,,,,,,8.0,"Se tiene buen asesor,  pero la plataforma para pagos es complicada",1.0,Que la plataforma para transferencias sea mas sencilla,,No
3,1,,,,,,,,,9.0,,1.0,mas entidades para que sea mas facil realizar transacciones,no sabemos quien es nuestro gerente nadie nos contacta y siempre solucionamos nuestras inquietudes por la linea telefonica,
3,1,,,,,,,,,9.0,A la fecha he tenido buena experiencia con el banco. Espero que continúen con la misma atención.,1.0,Las condiciones están muy sujetas al comportamiento económico para el 2024. Consideramos que se presente una buena recuperación.,He tenido muy buena experiencia en general.,Mantener una buena atención. Reafirma la preferencia.
3,1,,,,,,,,,8.0,BUEN SERVICIO Y ATENCION OPORTUNA A REQUERIMIENTOS.EN CUANTO A TASAS LE FALTA SER MAS COMPETITIVO.,2.0,MEJORAR TASAS PARA GDF Y PREFINANCIACION EXPORTACIONES.,,
3,1,,,,,,,,,6.0,"Porque desafortunadamente el acompañamiemto del asesor  ya no se da es muy escaso y es dificil la comunicación ya ni  un telefono  existe.

En oportunidades  se necesita una ayuda inmediata.",2.0,Que cuenten con personal que tenga tiempo para los clientes parese  ser que  los asesores tiene una carga laboral muy alta.,,
3,1,,,,,,,,,10.0,Mejoraron su plataforma,1.0,,,
3,2,8.0,5.0,Atenciòn y capacitacion de los asesores y el Call Center,,,,,,,,,,,
3,1,,,,,,,,,3.0,"No app, not easy to manage the money through the current online banking tools",3.0,Develop appropriate app and tools,No tools,Development of tools
3,1,,,,,,,,,7.0,Es muy difícil contactar a la asesora,3.0,,,
3,2,8.0,3.0,,,,,,,,,,,,
3,1,,,,,,,,,10.0,,1.0,,,
3,1,,,,,,,,,1.0,,3.0,,,
3,1,,,,,,,,,10.0,Excelente,1.0,Seguir siendo la mejor,,
3,1,,,,,,,,,8.0,funciona. no el mejor ni más despierto pero funciona bien,2.0,"sugerir cosas, proponer productos,",,
3,3,,,,,10.0,5.0,BUEN SERVICIO,REBAJAR A  COSTOS,,,,,,
3,1,,,,,,,,,10.0,Atencion personalizada y productos a la medida,1.0,,,
3,2,10.0,5.0,,,,,,,,,,,,
3,2,10.0,5.0,El servicio está mas diligente y las personas bien capacitadas,"Mantener esa disposición amabilidad y conocimiento con el que me atendieron esta vez 
También sugiero ampliar el servicio de la Servilinea, por lo menos hasta las 8:00 PM   Gracias",,,,,,,,,,
3,1,,,,,,,,,10.0,Es una entidad financiera con muy buenos beneficios para sus clientes,1.0,,,
3,3,,,,,8.0,4.0,buena atencion telefonica,mas cajeros,,,,,,
3,1,,,,,,,,,6.0,"No ofrece nada a la Empresas como Nosotros. Sobregiros, créditos etc",2.0,Mejorar los productos para que las empresas como Coactiva manejen un portafolio.,"Cero, no existe nada de lo que mencionas aqui.","Si deberiamos tener productos adicionales con uds, ejemplo sobregiro etc"
3,1,,,,,,,,,0.0,todo es muy complicado con este banco.,1.0,mejor el servicio de atencion,,
3,1,,,,,,,,,10.0,"por la buena atención y disposición, por que la plataforma es muy amigable.",1.0,,en el buen servicio,
3,2,0.0,1.0,"Porque me quieren robar el dinero que me retuvo el cajero en Boulevar Niza y ahora dicen que "" sus sistemas indican que Si se hizo la transacción por $ 900.000 "" y entonces yo estaría tratando estafar al banco al reclamar que No me entregaron la totalidad del dinero.","Responder eficientemente, adecuadamente y respetar al cliente",,,,,,,,,,
3,1,,,,,,,,,6.0,"SU RESPUESTAS TELEFONICAS SON MUY LENTAS Y COMPLEJAS, EL SOFTWARE NO ES FACIL DE MANEJAR",1.0,SER MAS FLEXIBLE Y AYUDAR A LA PYMES,,
3,1,,,,,,,,,6.0,El buen servicio de la gerencia y sus comerciales,1.0,Competencia comercial con tasa,,
3,2,6.0,2.0,No es amigable el portal y procesos son tediosos,Que se mas amigable el portal y sus procesos.,,,,,,,,,,
3,2,10.0,4.0,,,,,,,,,,,,
3,2,10.0,5.0,MUY BUENA ATENCION,,,,,,,,,,,
3,1,,,,,,,,,10.0,,1.0,Mejoramiento de tasas,,
3,1,,,,,,,,,9.0,,1.0,,,
3,1,,,,,,,,,10.0,Excelente servicio y acompañamiento para cualquier tramite que hemos necesitado,1.0,Mejor respuesta por parte de la Banca virtual,"Excelente servicio por parte del gerente de cuenta y pronta respuesta de las mismas, así como acompañamiento total para cualquier necesidad",
3,1,,,,,,,,,10.0,Excelente atencion y solucion a problemas  que se presenten,1.0,Solamente que implementen el para de impuestos en Bogota,,
3,1,,,,,,,,,9.0,SATISFACE NECESIDAD DE SERVICIOS FINANCIEROS A NIVEL EMPRESARIAL.,1.0,BASICAMENTE MEJORAR LA RED DE CAJEROS U OPCIONES DE RETIRO DE DINERO PARA LOS EMPLEADOS.,HE  ENCONTRADO RESPUESTA A MI NECESIDAD.,NO
3,1,,,,,,,,,10.0,"La atención por parte del personal es excelente, el soporte por medio de los canales de atención también es muy bueno, dan solución a los requerimientos.",2.0,Poder acceder a líneas de crédito,"Siempre hemos tenido atención por parte de la Gerente de Relaciones, siempre muy dispuesta a atender las necesidades presentadas y a ayudar a resolver los inconvenientes que se puedan presentar.  Siempre hay atención oportuna.",
3,1,,,,,,,,,10.0,"Muy atenton a resolver mis inquietudes como empresa, tuve en varias oportunidades problemas para entrar a la plataforma y me fue resuelta agilmente en la linea telefonica.

la plataforma me gusta manejarla ya que es segura y junto con mis colaboradores podemos dar transparencia en los procesos que tenemos.",1.0,Seguir guiandonos con la plataforma empresarial,"Muy atenton a resolver mis inquietudes como empresa, tuve en varias oportunidades problemas para entrar a la plataforma y me fue resuelta agilmente en la linea telefonica.

la plataforma me gusta manejarla ya que es segura y junto con mis colaboradores podemos dar transparencia en los procesos que tenemos.","Muy atenton a resolver mis inquietudes como empresa, tuve en varias oportunidades problemas para entrar a la plataforma y me fue resuelta agilmente en la linea telefonica.

la plataforma me gusta manejarla ya que es segura y junto con mis colaboradores podemos dar transparencia en los procesos que tenemos."
3,2,4.0,1.0,"No son una banca agil empresarialmente, el manejo del portal para hacer cambios no es amigable, siempre se depende de otros (como el oficial), los costos son elevados referente a otros bancos",,,,,,,,,,,
3,3,,,,,10.0,5.0,,,,,,,,
3,1,,,,,,,,,9.0,Es necesaria una actualización en plataforma para poder inscribir cuentas y que no requiera ingresar toda la información cada vez que se va a realizar un pago.,2.0,"Sería genial la sincronización de los procesos entre gerentes de cuenta con los del call center, pues mi gerente de cuenta ha sido genial, ha estado pendiente de cada paso y proceso, y me ha indicado los medios a seguir, cuando llamo al Call Center por alguna inquietud, es como si no tuvieran la misma información. 

Mis dudas han sido atendidas a través de mi gerente de cuenta y los ingenieros de Scotia con los que él ha enlazado las llamadas.","Mi gerente de cuenta, JULIO MENDEZ, ha sido un hombre super detallista conmigo como cliente, ha escuchado mis necesidades, me ha explicado a detalles los procesos, ha contactado al personal de soporte para ayudarme, ha estado super pendiente de todo lo que he requerido para ayudarme a encontrar solución. Además de que es super agradable conversar con él porque es empatico, educado y muy formal.","En un inicio fue difícil para mi entablar relación comercial con Colpatria, por los asesores y call center mi experiencia no fue la mejor, pero se generó un cambio de opinión con mi gerente de cuenta, pues es como si tuviera un amigo en el banco; ha estado dispuesto ayudarme en todo momento y siempre con la mejor actitud."
3,2,10.0,5.0,"El conocimiento del funcionario reflejo la buena capacitación para resolver las inquietudes y necesidades del cliente, y la atención requerida fue solucionada en forma clara, precisa y oportuna",,,,,,,,,,,
3,1,,,,,,,,,9.0,Seguro confiable,1.0,,,
3,1,,,,,,,,,10.0,Me gusta la relación banco cliente en tiempo rápido.,1.0,Seguir apoyando a la empresa tanto en asesoría como préstamos empresariales.,Eficiencia y eficiencia juntas.,Quedaría contento si mi empresa sigue trabajando junto a ustedes todas las etapas de mi proyecto.
3,3,,,,,2.0,2.0,"Es muy difícil entrar al portal. No se entiende lo de inscribir el equipo, para qué se debe hacer. Los códigos para ingreso o para pago muchas veces se demoran demasiado en llegar al celular o al correo. Toca solicitar varias veces re-expedición del código. Cambian mucho la forma de entrar al portal. No es fácil",,,,,,,
3,2,10.0,5.0,como tesorero del conjunto donde resido tengo mas interacción con funcionarios del banco quienes me han apoyado con los procesos de pago electrónico. Hasta el mes pasado lo efectuábamos  vía cheque.,les agradezco información sobre opciones debido a que en otros bancos se maneja la figura de fiducia que tiene una mejor rentabilidad que la de la cuenta de ahorros.,,,,,,,,,,
3,1,,,,,,,,,10.0,EL servicio que nos ha prestado javier Diaz es excelente. Somos un grupo empresiarial que manejamos las cuentas desde España lo que dificulta la comunicacion con la banca telefonica y el nos ha solucionado y ayudadoa solucionar muchos inconvenientes,1.0,"Mejorar los canales de comunicacion del banco con clientes que se encuentran en el extranjero. Mejorar la descarga de movimientos y justificantes de movimientos de las cuentas desde la banca virtual empresarial y los procesos de validacion y seguridad.
me pide registrar el equipo varias veces cuando solo se accede desde el mismo equipo siempre",EL buen servicio del mi asesor asignado por que sin el la resolucion de problemas hubiese sido muy complicada,Mejora en los canales de comunicacion y en la plataforma de la banca virtual
3,1,,,,,,,,,10.0,La flexibilidad de sus productos.,1.0,Tener un mejor portal para agilizar un poco más los procesos de pagos.,Una atención muy cercana y eficaz.,"Simplemente necesitamos mejorar en el portal, mas amigable y eficaz"
3,2,10.0,5.0,Muy buena atención,Seguir promoviendo el buen servicio y mayor comunicación,,,,,,,,,,
3,1,,,,,,,,,10.0,,1.0,,,
3,1,,,,,,,,,10.0,Por que están muy pendientes de las necesidades de los clientes y resuelven de manera inmediata las consultas e inquietudes,1.0,"Mejorar el portal empresarial, en lo demás estamos muy satisfecho con la atención","Por que estamos muy satisfechos con la atención de la gerente, ha sido personalizada oportuna y eficiente",Felicitar el trabajo de nuestra gerente de Colpatria
3,1,,,,,,,,,10.0,,2.0,,,
3,1,,,,,,,,,10.0,Llevamos mas de 14 años con la cuenta corriente.,1.0,Tener una relación mas cercana con el gerente de cuenta y que haya continuidad.,,
3,1,,,,,,,,,10.0,Excelente servicio,1.0,Intereses mas bajos del resto de entidades bancarias,"Excelente persona, atenta y eficiente",Mas puntos de cajeros propios
3,1,,,,,,,,,10.0,Maneja buenas tasas de intereses y la atención al usuario es inmediata.,1.0,Mayor comunicación y guía en el uso de la plataforma virtual.,"La comunicación con la asesora es de fácil acceso y nos atiende en el momento oportuno, direccionando sus propuestas a lo que mejor se acomode a nuestras necesidades.",Muchas gracias por todo el servicio brindado hasta el día de hoy.
3,1,,,,,,,,,10.0,,1.0,,,
3,1,,,,,,,,,10.0,Buen servicio Nelson.,1.0,,,
3,1,,,,,,,,,9.0,Por la Atencion,1.0,Mejorar la tasas y seguridad de internet,Buen servicio pero ahora le quitaron el whats app y no podemos comunicarnos con ella y a veces no le suena el celular esto me parece retro,Cada producto que uno tiene y si tiene varias empresas lo que no me gusta es que en una sucursal virtual me salen todos los productos y no he podido manejar una mía que no estén las empresas y eso me parece inseguro .por eso solo voy al banco a pedir todo hasta los extractos por que a veces no me llegan y la línea del banco para cualquier diligencia con la tarjeta es perder toda una tarde en el teléfono y no resuelven a veces ojalá eso mejore
3,3,,,,,10.0,5.0,,,,,,,,
3,3,,,,,8.0,3.0,"La relacion continua igual, ni mejora ni empeora.",Brindar respuestas mas rapidas,,,,,,
